Make,Model,Model_Year,Status,Variant,Fuel_Type,Displacement,Cylinders,Image_url,Brand_Image
Maruti Suzuki,Swift  [2005-2010],2005,Discontinued,Swift,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/swift-2005-2010.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Wagon R [2006-2010],2006,Discontinued,Wagon R,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/wagon-r-2006-2010.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Alto K10 [2010-2014],2010,Discontinued,Alto K10,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/alto-k10-2010-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,800 [2008-2014],2008,Discontinued,800,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/800-2008-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Swift  [2010-2011],2010,Discontinued,Swift,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/swift-2010-2011.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Celerio [2014-2017],2014,Discontinued,Celerio,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/maruti-suzuki/celerio.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Swift Dzire [2010-2011],2010,Discontinued,Swift Dzire,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/swift-dzire-2010-2011.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Swift [2011-2014],2011,Discontinued,Swift,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/swift-2011-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Swift DZire [2011-2015],2011,Discontinued,Swift DZire,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/swift-dzire-2011-2015.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Ciaz [2014-2017],2014,Discontinued,Ciaz,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/maruti-suzuki/ciaz.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Zen,2003,Discontinued,Zen,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/zen-2003-2006.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,S-Cross [2014-2017],2015,Discontinued,S-Cross,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/maruti-suzuki/s-cross.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Esteem,2004,Discontinued,Esteem,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/esteem-2004-2008.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Ignis [2017-2019],2017,Discontinued,Ignis,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/21716/Maruti-Suzuki-Ignis-Right-Front-Three-Quarter-87860.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Alto [2005-2010],2005,Discontinued,Alto,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/alto-2005-2010.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,800 [2000-2008],2000,Discontinued,800,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/800-2000-2008.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Swift Dzire [2008-2010],2008,Discontinued,Swift Dzire,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/swift-dzire-2008-2010.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Ritz [2009-2012],2009,Discontinued,Ritz,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/ritz-2009-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Ertiga [2012-2015],2012,Discontinued,Ertiga,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/maruti-suzuki/ertiga.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Grand Vitara [2009-2015],2009,Discontinued,Grand Vitara,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/grand-vitara-2009-2015.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Versa,2001,Discontinued,Versa,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/versa.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Stingray,2013,Discontinued,Stingray,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/maruti-suzuki/stingray.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Ciaz [2017-2018],2017,Discontinued,Ciaz,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/28475/Maruti-Suzuki-Ciaz-Right-Front-Three-Quarter-93815.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,SX4 [2007-2013],2007,Discontinued,SX4,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/sx4-2007-2013.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Baleno [1999-2007],1999,Discontinued,Baleno,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/baleno.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Zen [1996-2003],1996,Discontinued,Zen,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/zen-1996-2003.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Kizashi,2011,Discontinued,Kizashi,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/kizashi-2011-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,A-Star [2008-2012],2008,Discontinued,A-Star,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/a-star-2008-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Wagon R [1999-2006],1999,Discontinued,Wagon R,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/wagon-r-1999-2006.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,800 [1984-1986],1984,Discontinued,800,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/800-1984-1986.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Estilo [2006-2009],2006,Discontinued,Estilo,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/estilo-2006-2009.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Esteem [1994-2002],1994,Discontinued,Esteem,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/esteem-1994-2002.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,1000 [1990-2000],1990,Discontinued,1000,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/1000.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Gypsy [2000-2004],2000,Discontinued,Gypsy,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/gypsy-2000-2004.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Gypsy [2004-2010],2004,Discontinued,Gypsy,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/gypsy-2004-2010.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,800 [1997-2000],1997,Discontinued,800,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/800-1997-2000.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Alto [2000-2005],2000,Discontinued,Alto,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/alto-2000-2005.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Grand Vitara [2003-2007],2003,Discontinued,Grand Vitara,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/mahindra/grand-vitara-2003-2007.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,800 [1986-1997],1986,Discontinued,800,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/800-1986-1997.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Grand Vitara [2007-2009],2007,Discontinued,Grand Vitara,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/maruti-suzuki/grand-vitara-2007-2009.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Fronx,2023,Active,Fronx,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/130591/fronx-exterior-right-front-three-quarter-109.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Swift,2024,Active,Swift,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/159099/swift-exterior-right-front-three-quarter-31.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Baleno,2022,Active,Baleno,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/102663/baleno-exterior-right-front-three-quarter-69.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Brezza,2022,Active,Brezza,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/107543/brezza-exterior-right-front-three-quarter-9.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Grand Vitara,2022,Active,Grand Vitara,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/123185/grand-vitara-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Dzire,2024,Active,Dzire,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/170173/dzire-exterior-right-front-three-quarter-27.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Victoris,2025,Active,Victoris,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/194921/victoris-exterior-right-front-three-quarter-8.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Ertiga,2022,Active,Ertiga,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/115777/ertiga-exterior-right-front-three-quarter-10.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Wagon R,2022,Active,Wagon R,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/112947/wagon-r-exterior-right-front-three-quarter-6.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Alto K10,2022,Active,Alto K10,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/127563/alto-k10-exterior-right-front-three-quarter-63.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,S-Presso,2022,Active,S-Presso,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/126463/s-presso-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,e Vitara,2026,Active,e Vitara,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/139269/e-vitara-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,XL6,2022,Active,XL6,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/115601/xl6-exterior-right-front-three-quarter-13.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Celerio,2021,Active,Celerio,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/53695/celerio-exterior-right-front-three-quarter-8.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Jimny,2023,Active,Jimny,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/45299/jimny-exterior-right-front-three-quarter-23.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Ignis,2023,Active,Ignis,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/142921/ignis-exterior-right-front-three-quarter-17.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Eeco,2022,Active,Eeco,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/135523/eeco-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Ciaz,2018,Active,Ciaz,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/48542/ciaz-exterior-right-front-three-quarter-2.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Invicto,2023,Active,Invicto,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/147201/invicto-exterior-right-front-three-quarter-68.png,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,Sub-compact SUV,2028,Upcoming,Sub-compact SUV,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/219544/sub-compact-suv-exterior-right-side-view.avif,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Maruti Suzuki,2026 Brezza,2026,Upcoming,Brezza,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/212741/2026-brezza-exterior-rear-view.avif,https://imgd.aeplcdn.com/0x0/cw/makes/maruti-suzuki.webp
Mercedes-Benz,G-Class [2018-2023],2018,Discontinued,G-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/36129/g-class-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,C-Class [2018-2022],2018,Discontinued,C-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/30146/MercedesBenz-CClass-Exterior-136697.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,E-Class [2017-2021],2017,Discontinued,E-Class,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/22875/e-class-exterior-right-front-three-quarter-119151.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLB [2022-2025],2022,Discontinued,GLB,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/134297/glb-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,A-Class Limousine [2021-2023],2021,Discontinued,A-Class Limousine,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/45207/a-class-limousine-exterior-right-front-three-quarter-67.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,E-Class [2021-2024],2021,Discontinued,E-Class,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/47336/e-class-exterior-right-front-three-quarter-27.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,C-Class Cabriolet,2018,Discontinued,C-Class Cabriolet,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/36861/MercedesBenz-CClass-Cabriolet-Exterior-139428.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,S-Class (W222) [2017-2022],2017,Discontinued,S-Class (W222),Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/30149/s-class-w222-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,Old Generation V-Class 2019,2019,Discontinued,Old Generation V-Class 2019,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/37616/MercedesBenz-VClass-Right-Front-Three-Quarter-147184.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLS [2020-2024],2020,Discontinued,GLS,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/45390/gls-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLA [2021-2024],2021,Discontinued,GLA,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/44784/gla-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,C-Class [2022-2024],2022,Discontinued,C-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/116201/c-class-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLE Coupe [2016-2020],2016,Discontinued,GLE Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/21245/MercedesBenz-GLE-Coupe-Right-Front-Three-Quarter-63844.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,AMG GT,2015,Discontinued,AMG GT,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/20865/amg-gt-exterior-right-front-three-quarter-60800.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,CLA 2026,2026,Discontinued,CLA 2026,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/202913/cla-2026-exterior-left-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,C-Coupe,2019,Discontinued,C-Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/39072/MercedesBenz-CCoupe-Right-Front-Three-Quarter-152578.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLC [2023-2024],2023,Discontinued,GLC,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/150705/glc-exterior-right-front-three-quarter-94.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,CLS,2018,Discontinued,CLS,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/32594/MercedesBenz-CLS-Exterior-141234.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,Maybach GLS [2021-2024],2021,Discontinued,Maybach GLS,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/95489/maybach-gls-exterior-right-front-three-quarter-5.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLE [2020-2023],2020,Discontinued,GLE,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/36137/gle-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,AMG A45 S [2021-2023],2021,Discontinued,AMG A45 S,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/106785/exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,AMG GLC43 Coupe [2020-2024],2020,Discontinued,AMG GLC43 Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/50924/amg-glc43-coupe-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,S-Coupe,2015,Discontinued,S-Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/A0/b2/19601/img/m/Mercedes-Benz-S-Coupe-Right-Front-Three-Quarter-54969_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,CLA [2016-2020],2016,Discontinued,CLA,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/22898/MercedesBenz-CLA-Right-Front-Three-Quarter-84856.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,AMG A35,2021,Discontinued,AMG A35,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/94041/amg-a35-exterior-right-front-three-quarter-6.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLC [2019-2023],2019,Discontinued,GLC,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/43718/glc-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLA [2017-2020],2017,Discontinued,GLA,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/22928/MercedesBenz-GLA-Right-Front-Three-Quarter-142976.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,E-Class All Terrain,2018,Discontinued,E-Class All Terrain,Electric,,,https://imgd.aeplcdn.com/664x374/cw/ec/32948/MercedesBenz-EClass-All-Terrain-Exterior-137296.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,AMG GLE Coupe [2020-2024],2020,Discontinued,AMG GLE Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/51617/amg-gle-coupe-exterior-right-front-three-quarter-5.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,AMG E53,2021,Discontinued,AMG E53,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/98397/amg-e53-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,AMG E63,2021,Discontinued,AMG E63,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/98399/amg-e63-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLC Coupe,2020,Discontinued,GLC Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/45477/mercedesbenz-glc-coupe-right-front-three-quarter1.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLS [2016-2020],2016,Discontinued,GLS,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20628/MercedesBenz-GLS-Exterior-137818.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,EQC,2020,Discontinued,EQC,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/44579/eqc-exterior-right-front-three-quarter-5.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,A-Class [2015-2019],2015,Discontinued,A-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20954/Mercedes-Benz-A-Class-Right-Front-Three-Quarter-61539.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,M-Class,2012,Discontinued,M-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/DA/c4/10817/img/m/Mercedes-Benz-M-Class-Right-Front-Three-Quarter-50675_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLE [2015-2020],2015,Discontinued,GLE,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20442/Mercedes-Benz-GLE-Class-Right-Front-Three-Quarter-58803.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,C-Class [2011-2014],2011,Discontinued,C-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/1B/7D/10812/img/m/Mercedes-Benz-C-Class-Front-view-22835_l.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,B-Class,2015,Discontinued,B-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/4e/E9/18471/img/m/Mercedes-Benz-B-Class-Right-Front-Three-Quarter-50812_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLC Coupe [2017-2020],2017,Discontinued,GLC Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/30078/MercedesBenz-GLC-Coupe-Exterior-114187.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GL,2013,Discontinued,GL,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/mercedese/gl-class.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,GLC [2016-2019],2016,Discontinued,GLC,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/21617/MercedesBenz-GLC-Right-Front-Three-Quarter-73854.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,E-Class [2013-2015],2013,Discontinued,E-Class,Electric,,,https://imgd.aeplcdn.com/664x374/ec/8C/85/10814/img/m/Mercedes-Benz-E-Class-Right-Front-Three-Quarter-50679_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,A-Class [2013-2015],2013,Discontinued,A-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/mercedese/a-class.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
Mercedes-Benz,C-Class [2014-2018],2014,Discontinued,C-Class,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/18473/MercedesBenz-CClass-Exterior-130762.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mercedes-benz.webp
